CVE_ID,Product,CVSS_Score,Historical_Attack_Data,Exploit_Status,Patch_Availability,Description,Severity,Timestamp
CVE-2020-3452,Cisco ASA,6.8,19,Yes,Available,Real CVE affecting Cisco ASA,High,02:06.3
CVE-2020-2551,Oracle WebLogic Server,7.9,66,Yes,Available,Real CVE affecting Oracle WebLogic Server,Low,02:06.3
CVE-2020-5135,SonicWall VPN,6.5,54,No,Available,Real CVE affecting SonicWall VPN,Medium,02:06.3
CVE-2021-44228,Apache Log4j,9.5,92,No,Available,Real CVE affecting Apache Log4j,High,02:06.3
CVE-2021-45046,Apache Log4j,9.5,66,No,Not Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-45105,Apache Log4j,5.6,66,No,Not Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2021-4104,Apache Log4j,9,21,Yes,Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2021-44832,Apache Log4j,7.7,24,No,Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2023-22515,Atlassian Confluence,5.3,51,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.3
CVE-2023-22518,Atlassian Confluence,7.7,16,No,Available,Real CVE affecting Atlassian Confluence,Low,02:06.3
CVE-2021-35211,SolarWinds Serv-U,9.4,56,No,Available,Real CVE affecting SolarWinds Serv-U,Critical,02:06.3
CVE-2020-14750,Oracle WebLogic Server,7.9,83,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.3
CVE-2021-38647,Azure OMI,8.5,11,No,Not Available,Real CVE affecting Azure OMI,Low,02:06.3
CVE-2021-42321,Microsoft Exchange Server,6.8,49,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.3
CVE-2022-0847,Linux Kernel,6.8,94,Yes,Not Available,Real CVE affecting Linux Kernel,High,02:06.3
CVE-2021-26084,Atlassian Confluence,7.7,75,No,Available,Real CVE affecting Atlassian Confluence,High,02:06.3
CVE-2021-34523,Microsoft Exchange Server,7.3,13,No,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.3
CVE-2020-0601,Microsoft Windows,6.6,32,Yes,Not Available,Real CVE affecting Microsoft Windows,Low,02:06.3
CVE-2020-0796,Microsoft Windows,6.3,18,No,Available,Real CVE affecting Microsoft Windows,Critical,02:06.3
CVE-2020-1350,Microsoft Windows DNS Server,6.4,33,Yes,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:06.3
CVE-2020-1472,Microsoft Netlogon,7.4,29,Yes,Available,Real CVE affecting Microsoft Netlogon,Low,02:06.3
CVE-2020-14882,Oracle WebLogic Server,8.1,51,No,Available,Real CVE affecting Oracle WebLogic Server,High,02:06.3
CVE-2020-17087,Microsoft Windows Kernel,9.5,48,No,Available,Real CVE affecting Microsoft Windows Kernel,Medium,02:06.3
CVE-2021-22986,F5 BIG-IP,8.7,32,No,Not Available,Real CVE affecting F5 BIG-IP,Low,02:06.3
CVE-2021-26855,Microsoft Exchange Server,5.5,89,Yes,Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.3
CVE-2021-21972,VMware vCenter Server,5.3,31,Yes,Available,Real CVE affecting VMware vCenter Server,High,02:06.3
CVE-2021-34473,Microsoft Exchange Server,7.2,91,Yes,Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.3
CVE-2021-34527,Microsoft Windows Print Spooler,7.6,62,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:06.3
CVE-2021-40444,Microsoft MSHTML,9.7,51,Yes,Not Available,Real CVE affecting Microsoft MSHTML,Critical,02:06.3
CVE-2022-0185,Linux Kernel,9.7,43,No,Not Available,Real CVE affecting Linux Kernel,High,02:06.3
CVE-2022-22965,Spring Framework,9.6,49,No,Available,Real CVE affecting Spring Framework,Medium,02:06.3
CVE-2022-26134,Atlassian Confluence,6.9,13,Yes,Available,Real CVE affecting Atlassian Confluence,Medium,02:06.3
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,9.6,17,Yes,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:06.3
CVE-2022-3602,OpenSSL,6.5,78,Yes,Available,Real CVE affecting OpenSSL,Medium,02:06.3
CVE-2022-40684,Fortinet FortiOS,7.9,52,Yes,Not Available,Real CVE affecting Fortinet FortiOS,Medium,02:06.3
CVE-2022-47966,Zoho ManageEngine,8.6,80,No,Not Available,Real CVE affecting Zoho ManageEngine,Medium,02:06.3
CVE-2023-0464,OpenSSL,5.6,83,No,Available,Real CVE affecting OpenSSL,Medium,02:06.3
CVE-2023-23397,Microsoft Outlook,7.2,75,No,Available,Real CVE affecting Microsoft Outlook,Low,02:06.3
CVE-2023-27350,PaperCut NG/MF,6.9,87,No,Not Available,Real CVE affecting PaperCut NG/MF,High,02:06.3
CVE-2023-28252,Microsoft Windows Common Log File System,6.6,85,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Critical,02:06.3
CVE-2023-2868,Barracuda ESG,7.7,24,Yes,Not Available,Real CVE affecting Barracuda ESG,Low,02:06.3
CVE-2023-3519,Citrix NetScaler ADC,7.9,87,No,Not Available,Real CVE affecting Citrix NetScaler ADC,Medium,02:06.3
CVE-2023-36884,Microsoft Office,5.1,36,Yes,Available,Real CVE affecting Microsoft Office,Low,02:06.3
CVE-2023-40044,Progress MOVEit Transfer,5.2,44,Yes,Not Available,Real CVE affecting Progress MOVEit Transfer,Low,02:06.3
CVE-2023-42793,JetBrains TeamCity,8.3,74,Yes,Available,Real CVE affecting JetBrains TeamCity,High,02:06.3
CVE-2023-42795,Google Chrome,7.9,87,Yes,Not Available,Real CVE affecting Google Chrome,Low,02:06.3
CVE-2023-44487,HTTP/2 Protocol,7,42,Yes,Not Available,Real CVE affecting HTTP/2 Protocol,High,02:06.3
CVE-2023-4911,GNU C Library (glibc),8.1,13,Yes,Available,Real CVE affecting GNU C Library (glibc),Medium,02:06.3
CVE-2020-5902,F5 BIG-IP,8.3,28,No,Available,Real CVE affecting F5 BIG-IP,High,02:06.3
CVE-2021-3156,Sudo,6.5,85,Yes,Not Available,Real CVE affecting Sudo,High,02:06.3
CVE-2020-3452,Cisco ASA,9.9,93,No,Available,Real CVE affecting Cisco ASA,High,02:06.3
CVE-2020-2551,Oracle WebLogic Server,8.8,39,Yes,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:06.3
CVE-2020-5135,SonicWall VPN,9.7,86,No,Not Available,Real CVE affecting SonicWall VPN,Critical,02:06.3
CVE-2021-44228,Apache Log4j,6.4,52,Yes,Not Available,Real CVE affecting Apache Log4j,High,02:06.3
CVE-2021-45046,Apache Log4j,7.7,44,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.3
CVE-2021-45105,Apache Log4j,8.2,68,No,Not Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2021-4104,Apache Log4j,6.7,56,Yes,Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2021-44832,Apache Log4j,8,87,Yes,Available,Real CVE affecting Apache Log4j,High,02:06.3
CVE-2023-22515,Atlassian Confluence,5.1,77,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:06.3
CVE-2023-22518,Atlassian Confluence,5.2,60,No,Not Available,Real CVE affecting Atlassian Confluence,Low,02:06.3
CVE-2021-35211,SolarWinds Serv-U,5.7,45,No,Available,Real CVE affecting SolarWinds Serv-U,Critical,02:06.3
CVE-2020-14750,Oracle WebLogic Server,8.5,34,No,Not Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.3
CVE-2021-38647,Azure OMI,8.8,80,Yes,Available,Real CVE affecting Azure OMI,Medium,02:06.3
CVE-2021-42321,Microsoft Exchange Server,5.5,60,No,Available,Real CVE affecting Microsoft Exchange Server,Low,02:06.3
CVE-2022-0847,Linux Kernel,9.4,17,No,Available,Real CVE affecting Linux Kernel,Critical,02:06.3
CVE-2021-26084,Atlassian Confluence,9.4,77,Yes,Available,Real CVE affecting Atlassian Confluence,High,02:06.3
CVE-2021-34523,Microsoft Exchange Server,5.2,86,No,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:06.3
CVE-2020-0601,Microsoft Windows,6.7,63,No,Not Available,Real CVE affecting Microsoft Windows,Low,02:06.3
CVE-2020-0796,Microsoft Windows,5.8,70,No,Not Available,Real CVE affecting Microsoft Windows,High,02:06.3
CVE-2020-1350,Microsoft Windows DNS Server,7,22,Yes,Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:06.3
CVE-2020-1472,Microsoft Netlogon,8.6,45,Yes,Not Available,Real CVE affecting Microsoft Netlogon,Critical,02:06.3
CVE-2020-14882,Oracle WebLogic Server,7.3,87,Yes,Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.3
CVE-2020-17087,Microsoft Windows Kernel,9.9,87,Yes,Available,Real CVE affecting Microsoft Windows Kernel,Critical,02:06.3
CVE-2021-22986,F5 BIG-IP,8.8,56,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:06.3
CVE-2021-26855,Microsoft Exchange Server,7.7,31,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2021-21972,VMware vCenter Server,6.6,89,No,Not Available,Real CVE affecting VMware vCenter Server,Medium,02:06.3
CVE-2021-34473,Microsoft Exchange Server,8.9,29,Yes,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:06.3
CVE-2021-34527,Microsoft Windows Print Spooler,9.9,63,Yes,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:06.3
CVE-2021-40444,Microsoft MSHTML,6.6,72,No,Not Available,Real CVE affecting Microsoft MSHTML,High,02:06.3
CVE-2022-0185,Linux Kernel,6.9,68,Yes,Available,Real CVE affecting Linux Kernel,Medium,02:06.3
CVE-2022-22965,Spring Framework,7.5,34,No,Not Available,Real CVE affecting Spring Framework,Medium,02:06.3
CVE-2022-26134,Atlassian Confluence,9.8,70,No,Available,Real CVE affecting Atlassian Confluence,Medium,02:06.3
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,7.9,62,No,Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Critical,02:06.3
CVE-2022-3602,OpenSSL,9.4,40,No,Not Available,Real CVE affecting OpenSSL,Critical,02:06.3
CVE-2022-40684,Fortinet FortiOS,9.2,11,Yes,Available,Real CVE affecting Fortinet FortiOS,Critical,02:06.3
CVE-2022-47966,Zoho ManageEngine,8.5,75,Yes,Available,Real CVE affecting Zoho ManageEngine,Low,02:06.3
CVE-2023-0464,OpenSSL,9.7,88,No,Not Available,Real CVE affecting OpenSSL,Critical,02:06.3
CVE-2023-23397,Microsoft Outlook,8.6,40,No,Not Available,Real CVE affecting Microsoft Outlook,Low,02:06.3
CVE-2023-27350,PaperCut NG/MF,10,40,Yes,Not Available,Real CVE affecting PaperCut NG/MF,Medium,02:06.3
CVE-2023-28252,Microsoft Windows Common Log File System,5.2,53,Yes,Not Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:06.3
CVE-2023-2868,Barracuda ESG,8,49,Yes,Available,Real CVE affecting Barracuda ESG,Critical,02:06.3
CVE-2023-3519,Citrix NetScaler ADC,8.6,15,Yes,Not Available,Real CVE affecting Citrix NetScaler ADC,Low,02:06.3
CVE-2023-36884,Microsoft Office,8.2,30,Yes,Not Available,Real CVE affecting Microsoft Office,High,02:06.3
CVE-2023-40044,Progress MOVEit Transfer,8.3,65,No,Available,Real CVE affecting Progress MOVEit Transfer,Critical,02:06.3
CVE-2023-42793,JetBrains TeamCity,9.9,42,Yes,Available,Real CVE affecting JetBrains TeamCity,Medium,02:06.3
CVE-2023-42795,Google Chrome,9.2,50,No,Available,Real CVE affecting Google Chrome,High,02:06.3
CVE-2023-44487,HTTP/2 Protocol,7.2,25,No,Not Available,Real CVE affecting HTTP/2 Protocol,Critical,02:06.3
CVE-2023-4911,GNU C Library (glibc),8.2,84,No,Available,Real CVE affecting GNU C Library (glibc),Critical,02:06.3
CVE-2020-5902,F5 BIG-IP,5.1,85,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:06.3
CVE-2021-3156,Sudo,5.7,72,Yes,Not Available,Real CVE affecting Sudo,Medium,02:06.3
CVE-2020-3452,Cisco ASA,5.8,49,Yes,Not Available,Real CVE affecting Cisco ASA,Critical,02:06.3
CVE-2020-2551,Oracle WebLogic Server,9.2,48,No,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:06.3
CVE-2020-5135,SonicWall VPN,5.8,39,Yes,Available,Real CVE affecting SonicWall VPN,Medium,02:06.3
CVE-2021-44228,Apache Log4j,9,77,No,Available,Real CVE affecting Apache Log4j,Medium,02:06.3
CVE-2021-45046,Apache Log4j,6.6,78,Yes,Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-45105,Apache Log4j,5.2,17,No,Not Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-4104,Apache Log4j,7.9,59,No,Not Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-44832,Apache Log4j,7.6,43,No,Not Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2023-22515,Atlassian Confluence,7.6,72,Yes,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.3
CVE-2023-22518,Atlassian Confluence,9.4,33,Yes,Available,Real CVE affecting Atlassian Confluence,Critical,02:06.3
CVE-2021-35211,SolarWinds Serv-U,7.4,45,Yes,Not Available,Real CVE affecting SolarWinds Serv-U,Critical,02:06.3
CVE-2020-14750,Oracle WebLogic Server,8.9,50,Yes,Not Available,Real CVE affecting Oracle WebLogic Server,Low,02:06.3
CVE-2021-38647,Azure OMI,8.7,63,No,Not Available,Real CVE affecting Azure OMI,High,02:06.3
CVE-2021-42321,Microsoft Exchange Server,5.7,82,Yes,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2022-0847,Linux Kernel,7.7,18,No,Available,Real CVE affecting Linux Kernel,Low,02:06.3
CVE-2021-26084,Atlassian Confluence,9.3,54,Yes,Not Available,Real CVE affecting Atlassian Confluence,High,02:06.3
CVE-2021-34523,Microsoft Exchange Server,5.5,76,Yes,Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2020-0601,Microsoft Windows,8.8,84,Yes,Not Available,Real CVE affecting Microsoft Windows,Low,02:06.3
CVE-2020-0796,Microsoft Windows,6.5,58,Yes,Not Available,Real CVE affecting Microsoft Windows,Critical,02:06.3
CVE-2020-1350,Microsoft Windows DNS Server,8.8,36,No,Available,Real CVE affecting Microsoft Windows DNS Server,Critical,02:06.3
CVE-2020-1472,Microsoft Netlogon,7,76,Yes,Available,Real CVE affecting Microsoft Netlogon,Medium,02:06.3
CVE-2020-14882,Oracle WebLogic Server,6.2,78,Yes,Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.3
CVE-2020-17087,Microsoft Windows Kernel,7.2,61,No,Available,Real CVE affecting Microsoft Windows Kernel,High,02:06.3
CVE-2021-22986,F5 BIG-IP,6,60,Yes,Available,Real CVE affecting F5 BIG-IP,Low,02:06.3
CVE-2021-26855,Microsoft Exchange Server,9.1,52,Yes,Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2021-21972,VMware vCenter Server,7,55,Yes,Not Available,Real CVE affecting VMware vCenter Server,Low,02:06.3
CVE-2021-34473,Microsoft Exchange Server,9.2,23,No,Available,Real CVE affecting Microsoft Exchange Server,Critical,02:06.3
CVE-2021-34527,Microsoft Windows Print Spooler,9.9,46,No,Not Available,Real CVE affecting Microsoft Windows Print Spooler,Critical,02:06.3
CVE-2021-40444,Microsoft MSHTML,8.5,72,No,Available,Real CVE affecting Microsoft MSHTML,Critical,02:06.3
CVE-2022-0185,Linux Kernel,8.3,10,No,Available,Real CVE affecting Linux Kernel,Low,02:06.3
CVE-2022-22965,Spring Framework,7.4,46,Yes,Available,Real CVE affecting Spring Framework,Critical,02:06.3
CVE-2022-26134,Atlassian Confluence,6,72,No,Not Available,Real CVE affecting Atlassian Confluence,Critical,02:06.3
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,5.4,52,Yes,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,High,02:06.3
CVE-2022-3602,OpenSSL,7.8,70,No,Available,Real CVE affecting OpenSSL,High,02:06.3
CVE-2022-40684,Fortinet FortiOS,6.2,65,Yes,Not Available,Real CVE affecting Fortinet FortiOS,Low,02:06.3
CVE-2022-47966,Zoho ManageEngine,7.9,23,Yes,Available,Real CVE affecting Zoho ManageEngine,Low,02:06.3
CVE-2023-0464,OpenSSL,9.6,15,Yes,Not Available,Real CVE affecting OpenSSL,Critical,02:06.3
CVE-2023-23397,Microsoft Outlook,8.3,27,No,Not Available,Real CVE affecting Microsoft Outlook,Low,02:06.3
CVE-2023-27350,PaperCut NG/MF,6.9,20,No,Not Available,Real CVE affecting PaperCut NG/MF,Critical,02:06.3
CVE-2023-28252,Microsoft Windows Common Log File System,8.9,35,Yes,Available,Real CVE affecting Microsoft Windows Common Log File System,Medium,02:06.3
CVE-2023-2868,Barracuda ESG,8.6,74,Yes,Available,Real CVE affecting Barracuda ESG,Low,02:06.3
CVE-2023-3519,Citrix NetScaler ADC,8.2,94,No,Available,Real CVE affecting Citrix NetScaler ADC,Low,02:06.3
CVE-2023-36884,Microsoft Office,6.7,73,No,Available,Real CVE affecting Microsoft Office,High,02:06.3
CVE-2023-40044,Progress MOVEit Transfer,5.2,55,No,Available,Real CVE affecting Progress MOVEit Transfer,High,02:06.3
CVE-2023-42793,JetBrains TeamCity,6,18,Yes,Available,Real CVE affecting JetBrains TeamCity,High,02:06.3
CVE-2023-42795,Google Chrome,5.2,49,Yes,Not Available,Real CVE affecting Google Chrome,Low,02:06.3
CVE-2023-44487,HTTP/2 Protocol,7.2,29,Yes,Available,Real CVE affecting HTTP/2 Protocol,Critical,02:06.3
CVE-2023-4911,GNU C Library (glibc),6.6,75,Yes,Not Available,Real CVE affecting GNU C Library (glibc),Critical,02:06.3
CVE-2020-5902,F5 BIG-IP,8.1,89,Yes,Not Available,Real CVE affecting F5 BIG-IP,Critical,02:06.3
CVE-2021-3156,Sudo,8.9,23,Yes,Available,Real CVE affecting Sudo,Low,02:06.3
CVE-2020-3452,Cisco ASA,6.4,36,No,Available,Real CVE affecting Cisco ASA,Medium,02:06.3
CVE-2020-2551,Oracle WebLogic Server,9.2,25,Yes,Available,Real CVE affecting Oracle WebLogic Server,Critical,02:06.3
CVE-2020-5135,SonicWall VPN,9,69,No,Available,Real CVE affecting SonicWall VPN,Critical,02:06.3
CVE-2021-44228,Apache Log4j,6.4,51,Yes,Not Available,Real CVE affecting Apache Log4j,Medium,02:06.3
CVE-2021-45046,Apache Log4j,8.9,36,No,Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-45105,Apache Log4j,9.9,48,No,Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2021-4104,Apache Log4j,7.9,92,Yes,Available,Real CVE affecting Apache Log4j,Low,02:06.3
CVE-2021-44832,Apache Log4j,9.8,39,Yes,Not Available,Real CVE affecting Apache Log4j,Critical,02:06.3
CVE-2023-22515,Atlassian Confluence,8.8,26,No,Not Available,Real CVE affecting Atlassian Confluence,Medium,02:06.3
CVE-2023-22518,Atlassian Confluence,8.8,91,No,Available,Real CVE affecting Atlassian Confluence,Critical,02:06.3
CVE-2021-35211,SolarWinds Serv-U,8.7,81,No,Not Available,Real CVE affecting SolarWinds Serv-U,Critical,02:06.3
CVE-2020-14750,Oracle WebLogic Server,7.1,10,No,Not Available,Real CVE affecting Oracle WebLogic Server,High,02:06.3
CVE-2021-38647,Azure OMI,8.8,72,No,Available,Real CVE affecting Azure OMI,Medium,02:06.3
CVE-2021-42321,Microsoft Exchange Server,7.8,84,No,Not Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2022-0847,Linux Kernel,7.5,26,Yes,Not Available,Real CVE affecting Linux Kernel,Medium,02:06.3
CVE-2021-26084,Atlassian Confluence,9.9,83,No,Available,Real CVE affecting Atlassian Confluence,Low,02:06.3
CVE-2021-34523,Microsoft Exchange Server,7,91,No,Not Available,Real CVE affecting Microsoft Exchange Server,Medium,02:06.3
CVE-2020-0601,Microsoft Windows,7.1,38,Yes,Available,Real CVE affecting Microsoft Windows,Medium,02:06.3
CVE-2020-0796,Microsoft Windows,5.2,19,No,Not Available,Real CVE affecting Microsoft Windows,Medium,02:06.3
CVE-2020-1350,Microsoft Windows DNS Server,9.7,77,No,Not Available,Real CVE affecting Microsoft Windows DNS Server,Medium,02:06.3
CVE-2020-1472,Microsoft Netlogon,9,39,No,Available,Real CVE affecting Microsoft Netlogon,Low,02:06.3
CVE-2020-14882,Oracle WebLogic Server,6.4,27,No,Available,Real CVE affecting Oracle WebLogic Server,Medium,02:06.3
CVE-2020-17087,Microsoft Windows Kernel,6,34,Yes,Available,Real CVE affecting Microsoft Windows Kernel,High,02:06.3
CVE-2021-22986,F5 BIG-IP,8.1,84,Yes,Not Available,Real CVE affecting F5 BIG-IP,Low,02:06.3
CVE-2021-26855,Microsoft Exchange Server,7.2,31,Yes,Available,Real CVE affecting Microsoft Exchange Server,High,02:06.3
CVE-2021-21972,VMware vCenter Server,9,57,Yes,Not Available,Real CVE affecting VMware vCenter Server,Critical,02:06.3
CVE-2021-34473,Microsoft Exchange Server,6.9,15,No,Not Available,Real CVE affecting Microsoft Exchange Server,Critical,02:06.3
CVE-2021-34527,Microsoft Windows Print Spooler,5.1,81,No,Available,Real CVE affecting Microsoft Windows Print Spooler,Low,02:06.3
CVE-2021-40444,Microsoft MSHTML,7.1,65,Yes,Not Available,Real CVE affecting Microsoft MSHTML,Medium,02:06.3
CVE-2022-0185,Linux Kernel,9.7,28,No,Available,Real CVE affecting Linux Kernel,Low,02:06.3
CVE-2022-22965,Spring Framework,9.9,90,Yes,Available,Real CVE affecting Spring Framework,Critical,02:06.3
CVE-2022-26134,Atlassian Confluence,9.3,75,No,Not Available,Real CVE affecting Atlassian Confluence,Low,02:06.3
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool,6.4,54,Yes,Not Available,Real CVE affecting Microsoft Windows Support Diagnostic Tool,Low,02:06.3
CVE-2022-3602,OpenSSL,6.7,39,No,Available,Real CVE affecting OpenSSL,Low,02:06.3
CVE-2022-40684,Fortinet FortiOS,8.5,88,No,Available,Real CVE affecting Fortinet FortiOS,Medium,02:06.3
